"EXT", "463", "SOCIAL ISSUES IN EMERGENCY MANAGEMENT IN THE 21ST CENTURY", "The effects of contemporary social issues and conflicts upon the development and delivery of emergency management systems in the United States are outlined. Gain an understanding of the varying constraints and motivations of people. Lessons in the response of cross-cultural, religious, and special needs populations before, during, and after a disaster are provided.", " EXT 370, 371, 372; or instructor permission", "4"
"EXT", "464", "GROUP DYNAMICS AND FACILITATION OF EMERGENCY MANAGEMENT SYSTEMS", "Evaluate group systems in relation to the effective implementation of emergency management systems. Review solutions for organizational problems and assess the role of conflict management in an emergency management setting.", " EXT 370, 371 & 372 or instructor permission.", "3"
"EXT", "465", "IMPACT OF DISASTER", "Investigates the impact and consequences of post-traumatic stress on victims, families, emergency workers, and community members resulting from natural disasters, human-made emergencies, or societal violence.", " EXT 370, 371, 372; or instructor permission", "4"
"EXT", "466", "EFFECTIVE COMMUNICATION STRATEGIES IN EMERGENCY MANAGEMENT", "This course examines interpersonal dynamics of verbal and written communication in relation to the four phases of disaster management.  The focus is directed at analyzing communication issues, listening effectively, understanding non-verbal communication, public speaking, and working with the media. In addition, tailoring communication styles to meet the needs of a particular audience, examining appropriate types of presentations, and the value of empathetic listening and effective feedback, will be emphasized.", " EXT 370, 371, 372; or instructor permission", "3"
"EXT", "467", "EMERGENCY MANAGEMENT AND THE CHALLENGE OF TERRORISM", "Provides an introduction to the hazards posed by terrorism and the response to terrorism through the lens of the duties and functions inherent in the role of the emergency manager.", " EXT 370, 371, 372; or instructor permission", "3"
"EXT", "494", "EMERGENCY MANAGEMENT SERVICE LEARNING INTERNSHIP", "Open only to students of the Emergency Management Certificate. Internship is designed primarily for students who have had little exposure to the field of emergency management. Students find their own placement to gain hands-on practical experience with a public, private, or non-profit organization. Program provides guidance and goals. S/U grading. Repeatable to a maximum of six credits.", " EXT 370, 371, 372 or permission of instructor, and a minimum of 18 credits in the cert program.", "2"
"EXT", "495", "PROFESSIONAL RESEARCH PROJECT IN EMERGENCY MANAGEMENT", "Professional research project designed primarily for students who have extensive career experience in the emergency management field. Self-guided project designed to enhance knowledge of a particular subject area relevant to the student&#8217;s current career responsibilities. Project supervised academically by program faculty. S/U grading only. Repeatable to a maximum of 6 credits.", " EXT 370, 371 & 372, or permission of instructor, and completed a min of 18 credits in cert program. Open only to students of the Emergency Management Certificate.", "2"
"FAIR", "101", "AN INTRODUCTION TO INTERDISCIPLINARY STUDY AT FAIRHAVEN COLLEGE", "Provides a framework for Fairhaven College&#8217;s interdisciplinary philosophy and practices. Students will be introduced to the Fairhaven community, mission, educational philosophies, and their complementary processes leading toward graduation. S/U grading.", " admission to Fairhaven College; required of all new students in the first quarter of enrollment at Fairhaven", "1"
"FAIR", "119", "INTRODUCTION TO LEGAL SYSTEMS AND MOCK TRIAL", "Introduction to the American legal system.  Mock trial emphasized. S/U grading.", " Viking Launch admission.", "2"
"FAIR", "201", "INTERMEDIATE FOUNDATIONS", "Focus on critical learning skills, academic writing,  aspects of educational theory, curricular structures and individualized learning. Individualized attention to writing and independent study skills. S/U grading.", " some college experience; admission coordinator permission", "6"
"FAIR", "201", "CRITICAL AND REFLECTIVE INQUIRY", "This interdisciplinary seminar engages students in the processes of critical and reflective thinking, reading and writing. It is a place to explore what these processes are, why they are valued, how they work, and where they fit into a Fairhaven education. Exploration of these processes will be rooted in a topical and methodological approach of the professor&#8217;s choosing. S/U grading.", " Admission to Fairhaven College; required of all new students first quarter enrollment at Fairhaven", "5"
"FAIR", "202", "CORE: HUMANITIES AND THE EXPRESSIVE ARTS I", "Explores the assumptions and practices which inform human inquiry and creativity in literature, philosophy and the arts. S/U grading.", "", "5"
"FAIR", "203", "SOCIAL RELATIONSHIPS AND RESPONSIBILITY: THEORIES AND CRITIQUES", "This interdisciplinary seminar is an introduction to modern social theory. Employs critical social theories to explore social relationships and examine society from positions of race, class, gender and sexuality, focusing specifically on the rights, responsibilities and obligations of individuals and communities. Integral to this examination are the experiences of those excluded from the Western ideals of freedom and equality that, arguably, form the basis of liberal democracy. S/U grading.", " Admission to Fairhaven College; required of all new students first or second quarter enrollment at Fairhaven.", "5"
"FAIR", "206", "CORE: SCIENCE AND OUR PLACE ON THE PLANET I", "Science and technology are systematic, self-critical, intellectual activities by which a culture seeks to understand and benefit from the physical phenomena of its world.  This course addresses science in Western culture - its social and philosophical implications, its technological applications, its potential and its limitations. S/U grading.", "", "5"
"FAIR", "211", "THE AMERICAN LEGAL SYSTEM", "The American legal system and how it affects individuals and society. The structure and evolving nature of the legal system, legal reasoning and the role of courts in government. Skill development in reading and analyzing court opinions. S/U grading.", "", "5"
"FAIR", "212", "INTRODUCTION TO POLITICAL ECONOMY", "Study of the American macroeconomic system from two perspectives: orthodox and critical; application of both theoretical frameworks to problems in modern society. S/U grading.", "", "5"
"FAIR", "212", "COAST TO COAST ON A PIECE OF TOAST: HOBOISM AND THE GREAT DEPRESSION", "Explores phenomenon of &#8216;riding the rails&#8217; in America in the Twentieth Century. Examines the effects of &#8216;hoboism&#8217; and the Great Depression on labor and politics as well as literature, music and art. S/U grading.", "", "4"
"FAIR", "213", "TOPICS IN POPULAR CULTURE", "Introductory course looking at critical interpretations of popular culture theory as it relates to particular popular culture phenomena from an interdisciplinary perspective. Topics may include reality television, soap operas, celebrity and tabloid magazines, advertising, and more. Repeatable with different topics. S/U grading.", " FAIR 201A or concurrent registration.", "2"
"FAIR", "213", "SLAVE NARRATIVES AND OTHER TESTIMONIES OF THE OLD SOUTH", "An introductory, interdisciplinary approach to early African American history and the history of the Old South. Using slave autobiographies, WPA interviews, free black testimonies and memoirs in addition to contemporary historical works, we will reconstruct, analyze and deconstruct the history of Southern life and culture during the Antebellum era through the Civil War. S/U grading.", "", "3"
"FAIR", "214", "INTERDISCIPLINARY TOPICS IN AMERICAN EXPERIENCE", "Significant events, movements, art genres, history or other phenomena in American society. Uses multiple approaches, not limited to the traditional disciplines, to interpret course material. Examples of topics include a particular art form, the Ku Klux Klan etc. Repeatable with different topics. S/U grading.", "", "3"
"FAIR", "214", "HISTORIAN AS DETECTIVE", "Introduction to the challenges of investigation. Assignments develop specific research skills, an understanding of evidence and the nature of historical knowledge. Use of reference tools, historical fiction, essays and readings in classical historians: Herodotus, Thucydides, Tacitus, Gibbon. S/U grading.", "", "5"
"FAIR", "215", "THE ASIAN-AMERICAN EXPERIENCE", "The history of Asians in the United States, the development of communities and the effects of the encounter between Asian cultures and the developing American cultural context.  Also offered as AMST 205. S/U grading.", " Also offered as AMST 205", "3"
"FAIR", "216", "TESTIMONIES OF THE NEW SOUTH", "An interdisciplinary, introductory-level course examining the social, cultural, economic changes that occurred in the South after the Civil War to the early 1900s. The primary source of documentation will be autobiographies, speeches, literature and commentaries made by black and white southerners who experienced these changes at that time. This course is a continuation of Fair 213D. S/U grading.", "", "3"
"FAIR", "218", "THE HISPANO/A-AMERICAN EXPERIENCE", "The development of the Hispano/a-American community, with emphasis on its history, its social and political institutions, and the effects of education, continuing immigration and economic stratification. Also offered as AMST 203. S/U grading.", " Also offered as AMST 203.", "3"
"FAIR", "219", "THE AFRICAN-AMERICAN EXPERIENCE", "An overview of African-American history from an interdisciplinary perspective.  Emphasis is on the struggle for social and political equality in a developing capitalist economy.  The contemporary social, economic and political life of African Americans will also be examined. S/U grading.  Also offered as AMST 204.", " Also offered as AMST 204.", "3"
"FAIR", "221", "COLLEGE WRITING", "Directed toward the student who wishes to improve expository writing skills. Theory, practice and criticism of student work. S/U grading.", "", "4"
"FAIR", "222", "IMAGINATIVE WRITING:  POETRY", "S/U grading.", "", "4"
"FAIR", "222", "IMAGINATIVE WRITING:  FICTION", "S/U grading.", "", "4"
"FAIR", "223", "ELEMENTS OF STYLE", "An examination of the rules and principles of English composition, including grammar, punctuation, word usage, sentence construction, and strategies for proofreading and revision. Repeatable 3 times. S/U grading.", "", "1"
"FAIR", "223", "COLLECTING PERSONAL NARRATIVES:  THE ART OF THE INTERVIEW", "Introduction to skills in listening, questioning, and critical approaches to critiquing interviews. S/U grading.", "", "4"
"FAIR", "225", "PRESENTATIONAL SPEAKING", "An opportunity to develop strategies for effective presentations in a variety of contexts. S/U grading.", "", "3"
"FAIR", "226", "WORDS", "An etymological exploration of words: their origins, roots, history, evolution, connotations, and usage. S/U grading.", "", "4"
"FAIR", "227", "WALKING", "A literary and experiential examination of walking. S/U grading.", " .", "4"
"FAIR", "231", "INTRODUCTION TO APPLIED HUMAN ECOLOGY: SUSTAINABLE SYSTEMS", "Study of relationships between human systems and the environment with an emphasis on the principle of sustainability. Study of models of sustainable development and appropriate technology complement practical applications in the Outback Farm/Wetland/Outdoor Learning Center. Student participation in instruction. S/U grading.", "", "3"
"FAIR", "232", "USER-FRIENDLY STATISTICS", "Basic statistical techniques (sampling, distributions, graphing, hypothesis testing, test of correlation and significance) in the context of real-world issues of concern to nontechnical majors, along with skills for evaluating and critiquing statistical arguments and discerning statistical abuse. S/U grading.", "", "4"
"FAIR", "242", "THE ART OF PLAY: RECLAIMING IMAGINATION AND SPONTANEITY FOR THE ADULT", "The practice of adult play with focus on methods to reclaim imagination and spontaneity. Providing an intellectual and interdisciplinary framework for understanding the nature of play through readings in philosophy, anthropology and psychology. S/U grading.", "", "4"
"FAIR", "243", "AWARENESS THROUGH THE BODY", "An experiential introduction to the discipline of somatics and to traditions of somatic practice.  Attention is paid both to theories and experiences of the body and its immediate environment. S/U grading.", "", "4"
"FAIR", "243", "TOPICS IN MIND AND BODY", "An interdisciplinary exploration of the interface between mind, body and psyche; including, but not limited to, studies in somatics, movement, dance, sensory awareness, cross-cultural or integrative wellness paradigms, consciousness, death and dying.  Approaches may be experiential, historical, education, theoretical, cultural, political and transpersonal.  Repeatable with different topics to a maximum of 15 credits. S/U grading.", "", "3"
"FAIR", "252", "INTRODUCTION TO DRAWING", "Studio course introducing experimental drawing mediums and style. Assigned projects emphasize the possibilities of extending traditional concepts concerning the parameters of drawing. Students set and solve their own experiential creative problems. S/U grading.", "", "4"
"FAIR", "254", "INTRODUCTION TO RELIEF PRINTING", "Introduction to basic relief printing techniques with emphasis on narrative image-making and composition. Woodblocks, linoleum blocks and plexiglass plates will be employed for understanding printing techniques. S/U grading.", "", "4"
"FAIR", "255", "FOLK MUSIC EXPERIENCE", "Focus on group performance of music from the American folk tradition, practicing instruments, learning songs, and researching folk music issues, performers, and/or songs and meeting weekly to play music together. Repeatable to a maximum of 8 credits. S/U grading.", "", "1"
"FAIR", "257", "TOPICS IN STUDIO ART", "An interdisciplinary exploration of specific topics in studio art, including painting, printmaking, sculpture, and mixed media. Approaches may include historical, theoretical, literary, cultural, or political readings. Repeatable with different topics. S/U grading.", "", "3"
"FAIR", "258", "INTRODUCTION TO ACRYLIC PAINTING", "Acrylic painting techniques and elements of form composition and color using still life, photographs and live models. S/U grading.", "", "4"
"FAIR", "261", "RACE IN/TO THE MOVIES I:  RACE RELATIONS ON FILM 1900-1950", "Explores race relations in America between 1900 and 1950 using film as one source of historical documentation. Films such as Birth of a Nation, Broken Blossoms and The Scar of Shame will demonstrate how movies both reflect and reinforce contemporary perceptions of inter- and intra-race relations. Readings will place the films into a broader historical context. S/U grading.", "", "4"
"FAIR", "263", "THE AMERICAN INDIAN EXPERIENCE", "Pre-contact American Indian cultures and the impacts of colonization, primarily in North America. Focus on such aspects as sovereignty, treaty rights, health, education and economic development. Also offered as AMST 202. S/U grading.", " Also offered as AMST 202", "3"
"FAIR", "270", "INTRODUCTION TO DIGITAL VIDEO PRODUCTION", "This class will introduce basic camera use and video editing in the digital medium. Students will script, shoot, and edit 5 assignments using Final Cut Studio 2. Projects range from a 30-second commercial to a 3-5 minute final video on the student&#8217;s choice of topic. S/U grading.", "", "2"
"FAIR", "270", "AUDIO RECORDING I", "Audio Recording Techniques I explores the techniques, tools, and technology used in multi-track recording. S/U grading.", "", "4"
"FAIR", "280", "PRACTICUM", "By arrangement: fall, winter and spring. Fairhaven College independent study permit card required for registration. Learning through practical involvement outside the classroom; general exposure and experience. Repeatable. S/U grading.", " approval by two or more Fairhaven faculty", "1"
"FAIR", "303", "CORE:  INTERDISCIPLINARY CONCENTRATION SEMINAR", "Application of procedures and assistance in ordering one&#8217;s course of study into an effective concentration proposal.  Credit awarded upon filing the proposal or declaration of a WWU major. S/U grading.", " FAIR 101a, FAIR 201a, FAIR 203a and FAIR 305a. Required of students in the Interdisciplinary Concentration.", "5"
"FAIR", "305", "CORE:  WRITING AND TRANSITION CONFERENCE", "Development of a portfolio of writing and demonstration of writing competency and readiness to pursue Concentrated Studies, in consultation with faculty.  See Student Guide to Fairhaven College for procedure.  Partially satisfies the all-University writing proficiency requirement. S/U grading.", " FAIR 101a and FAIR 201a.", "3"
"FAIR", "307", "CONFLICT RESOLUTION", "Theories of alternative dispute resolution with emphasis on skill of listening respectfully to different points of view. Focus on methods of addressing conflicts around power, privilege and law in context of the adversarial American legal system. S/U grading.", " admission to Fairhaven Law and Diversity program", "3"
"FAIR", "308", "LEGAL RESEARCH AND ANALYSIS", "Explores evaluative legal writing including use of legal citation. Case reading, analysis and synthesis will be stressed. Students will learn the formal structure of a legal memorandum. S/U grading.", " admission to Fairhaven Law and Diversity program", "5"
"FAIR", "309", "LEGAL WRITING AND ANALYSIS", "Various substantive law topics with a focus on case analysis. S/U grading.", " admission to Fairhaven Law and Diversity program", "5"
"FAIR", "310", "AMERICAN INDIANS IN THE CINEMA", "Explores portrayal of American Indians in the cinema and the effects of racist images and perpetuated stereotypes on Native identity, self-esteem and cultural survival. S/U grading.", " Previous course in Native American studies or permission of instructor.", "5"
"FAIR", "310", "AMERICAN INDIAN CELEBRATIONS", "Cultural background and history of some American Indian celebrations.  Films, readings, discussion, and sharing individual research.  Will attend several Native celebrations in the area. This course is offered during the Summer quarter. S/U grading.", " AMST course or instructor permission.", "3"
"FAIR", "311", "ALTERNATIVES IN EDUCATION", "Exploration of various alternative education and school reform movements including philosophy, politics, implementation, financing and historical context. Some of the models which may be discussed include: Montessori, Steiner (Waldorf), home schooling, free schools, single culture or gender school programs, New American Schools Development Corporation.  Repeatable with different topics. S/U grading.", "", "4"
"FAIR", "312", "ISSUES IN INTERNATIONAL STUDIES", "Explores issues of concern to selected nations. May also include global scope. Examples of topics include globalization, reinventing development, and environmental issues in economically poor countries. Repeatable with various topics. S/U grading.", " FAIR 203a or instructor permission.", "3"
"FAIR", "312", "TRANSGENDER IDENTITIES AND HISTORIES", "An overview of the transgender, transsexual, and intersex communities, focusing on the development of identity (male, female, &#8216;other&#8217;).  This course will look at the narratives of trans people and the history of the communities, as well as the questions raised about the nature of gender identity formation. S/U grading.", " FAIR 201A and FAIR 203A.", "4"
"FAIR", "313", "GAY, LESBIAN, BISEXUAL AND TRANSGENDER ISSUES IN EDUCATION", "Explores challenges for gay, lesbian, bisexual, transgendered students, teachers and families in the education system including social and development considerations, the impact of mediated heterosexism, politics of schooling. Also explores roles of allies and curriculum transformation. S/U grading.", " FAIR 219D or AMST 242", "4"
"FAIR", "314", "ADVANCED INTERDISCIPLINARY TOPICS IN AMERICAN EXPERIENCE", "Study of events, movements, art genres, or other phenomena in America. Employs interdisciplinary approaches and social theory to deeply explore topics. Topics might include the art deco movement, nativist movements, or war. Repeatable with different topics. S/U grading.", " FAIR 203A", "4"
"FAIR", "319", "CURRENT ISSUES IN LAW", "A look at one or two current legal issues being addressed by US courts (including federal, state and/or tribal) today. Study of the cases surrounding the legal issue, popular opinion about the issue, and current cases testing the legal issue. Examples of possible topics include abortion, immigration, criminal law and procedure. Repeatable with different topics. S/U grading.", " FAIR 201A, FAIR 203A, FAIR 211B", "2"
"FAIR", "319", "ADVANCED TOPICS IN POPULAR CULTURE", "Advanced course studying major popular culture theorists and applying those theories to the study of popular culture from an interdisciplinary perspective. Repeatable with different topics. S/U grading.", " FAIR 201A and FAIR 203A", "2"
"FAIR", "322", "MEMOIRS AND MEMORY:  CHILDHOOD IN AMERICA", "Using literature, film and theoretical readings, investigates the &#8216;idea&#8217; of childhood and, using other cultures and historical periods as lenses, examines how today&#8217;s American society constructs the ideal and implements the reality. S/U grading.", " FAIR 201A and FAIR 203A or equivalent or instructor permission.", "4"
"FAIR", "323", "IMAGINATIVE WRITING II", "An opportunity to continue development of creative skills in fiction, poetry or writing for children, including the revision of promising works for publication. Repeatable with different topics. S/U grading.", " FAIR 222G or FAIR 222H, creative writing course, or instructor permission.", "4"
"FAIR", "323", "ELEMENTS OF STYLE II", "An exploration into the art of syntax and sentence-making.  Builds on the exercises and concepts examined in Fair 223g Elements of Style. S/U grading.", " FAIR 223g or permission of instructor.", "1"
"FAIR", "324", "POETRY AND LYRIC", "Exploration of both poetry and song lyrics with a focus on similarities and differences of compositional intent.  Reading, listening and writing to explore how constraints and conventions of form shape poems and songs. S/U grading.", " FAIR 202A or equivalent or poetry course.", "4"
"FAIR", "325", "MAPS", "An interdisciplinary exploration of maps and mapmaking. Emphasis on the history of maps, diverse ways of mapping, cross-cultural expressions of space, and hands-on creation of individual and communal maps. S/U grading.", " FAIR 202A or instructor permission.", "4"
"FAIR", "325", "STUDIES IN MYTH AND MYTHOLOGY", "Literary and artistic archetypes, world mythology, comparative cosmology, symbols and the unconscious. Repeatable with various topics. S/U grading.", " Background in humanities or cultural history.", "4"
"FAIR", "328", "AMERICAN LIVES", "Examines the lives and work of Americans. Subjects may include artists, environmentalists, writers, scientists, civil rights activists, athletes, children, and so on. Repeatable with different topics. S/U grading.", " FAIR 202A or instructor permission.", "4"
"FAIR", "330", "NATURAL HISTORY AND ENVIRONMENTAL ISSUES OF NW WASHINGTON", " S/U grading.", "", "5"
"FAIR", "330", "ETHNOBOTANY", "Study of relationships of plants to culture including plant identification, historic uses of plants, and methods used in preparation of oils, tinctures, salves, dyes, baskets, and more. S/U grading.", " FAIR 206A or equivalent.", "4"
"FAIR", "331", "NATURAL HISTORY", "An experiential and literary investigation into the science of natural history, its roots, and the diverse ways it is being applied to our contemporary lives and world. S/U grading.", " FAIR 206A or equivalent or instructor permission.", "5"
"FAIR", "331", "STUDYING NATURE THROUGH PHOTOGRAPHY", "Photography will be used as a tool for the study of nature. Students will develop their photography skills and then apply them in conjunction with field biology research. S/U grading.", " Fair 206A or permission.", "4"
"FAIR", "332", "CURRENT ENVIRONMENTAL TOPICS", "The interdisciplinary context of current environmental issues, including the scientific basis for concern. Examples include acid rain, loss of genetic diversity, climate modification by logging, global warming, ozone depletion, overpopulation, nuclear waste disposal. Repeatable with various topics. S/U grading.", " FAIR 206A or instructor permission.", "2"
"FAIR", "332", "TOPICS IN APPLIED CONSERVATION BIOLOGY", "Analysis of the environment through the applied lens of conservation biology which seeks to explain patterns of scarcity and diversity in nature and identify guidelines and priorities for maintaining species and natural communities. The approach of the course will be philosophical as well as empirical. This course is repeatable with different topics. S/U grading.", " Fair 206A or equivalent, a course in biology or ecology, and upper level standing, or instructor&#8217;s permission.", "4"
"FAIR", "334", "ACCOUNTABILITY FOR GROSS HUMAN RIGHTS VIOLATIONS", "This course examines different approaches taken by countries and the international community in dealing with past serious violations of human rights, and the process by which formerly repressive States transform themselves into societies based on democracy and the rule of law. S/U grading.", " FAIR 203A", "4"
"FAIR", "334", "INTERNATIONAL HUMAN RIGHTS", "This course examines the idea of human rights, its historical, philosophical and legal origins.  It explores the notion of universal rights and examines the relativity debate.  It will introduce students to rights that are guaranteed and selective substantive rights will be examined - civil and political rights; economic, social and cultural rights, and other classes of rights.  Other considerations include national, regional and international institutions created to supervise implementation of and compliance with those rights.  It will also consider the role of non-governmental organizations and activists who seek to enforce human rights. S/U grading.", " FAIR 203a or instructor permission.", "4"
"FAIR", "334", "STATE FAILURE AND STATE COLLAPSE", "Exploration of State failure and State collapse; considers the causes and consequences of State collapse and related issues of anarchy, civil war and the emergence of strong non-State actors. It also examines the regional implications of State collapse and the possibility of predicting and preventing failure and collapse. Student cannot receive credit for both this course and Fair 334e. S/U grading.", " FAIR 203A or permission of instructor.", "5"
"FAIR", "334", "STATE COLLAPSE AND STATE RECONSTRUCTION", "Exploration of State failure and collapse and the prospects for reconstruction in these States. It examines the causes and consequences of State failure and collapse; the possibility of predicting and preventing failure or collapse; and various State rebuilding models. Focuses on contemporary cases of failure and collapse and State reconstruction. Student cannot receive credit for both this course and either FAIR 334D or FAIR 334G. S/U grading.", " FAIR 203A or permission of instructor.", "5"
"FAIR", "334", "INTERNATIONAL LAW", "Introduction to public international law, which governs the relations of States and increasingly, other non-State actors. Covers the basic doctrines of public international law and the international legal system, which will be applied to contemporary issues of international law. S/U grading.  Also offered as INTL 334.", " FAIR 203A or permission of instructor.", "5"
"FAIR", "334", "STATE RECONSTRUCTION", "This course considers the prospects for rebuilding failed and collapsed States. It examines various state-building models and focuses on contemporary cases of reconstruction in the aftermath of failure and collapse, and other post-conflict reconstruction situations. Students cannot receive credit for both this course and FAIR 334E. S/U grading.", " FAIR 334D or permission of instructor.", "4"
"FAIR", "334", "HUMAN RIGHTS IN AFRICA", "This course examines the state and contemporary practice of human rights in Africa. It reviews efforts aimed at human rights promotion and protection, in the context of colonialism and neo-colonialism, apartheid, the authoritarianism of the post-colonial African State and recent public health challenges that threaten the welfare and dignity of individual Africans. Topics to be covered include the role of the African Charter on Human and People&#8217;s Rights; human rights and democracy; the NEPAD initiative; economic, social, and cultural rights; the public health challenge &#8211; HIV/AIDS, malaria and other diseases; human rights of women, children, and other vulnerable groups; human rights and armed conflict in Africa; challenges to and future prospects for human rights in Africa.", " FAIR 203A or FAIR 334C or instructor permission.", "5"
"FAIR", "334", "NATURE PHOTOGRAPHY", "This field course involves instruction in photography for beginners and experienced photographers through the study of nature photography. The instructor provides classroom instruction and one-on-one instruction on such topics as exposure, depth of field, and composition during field trips to the Cascade Mountains and Deception Pass State Park. Offered summer quarter only. S/U grading.", "", "2"
"FAIR", "334", "TOPICS IN EVOLUTIONARY BIOLOGY", "Explores evolutionary theory, the history of evolutionary thought, and the relevance of biological evolution to the modern human condition. Repeatable with different topics. S/U grading.", " FAIR 206A.", "4"
"FAIR", "334", "FIELD STUDIES IN SCIENCE", "Systematic studies of quantitative natural history, employing field techniques from biology, chemistry, physics, and interdisciplinary science. Repeatable to a maximum of 20 credits. S/U grading.", " FAIR 206A.", "3"
"FAIR", "334", "THE SCIENCE AND MUSIC OF NATURAL SOUNDS", "Recording sounds in local natural settings with a focus on how and why animals produce sound, how sound travels through the environment, how we can use the sound for biological survey work and to estimate environmental degradation, how urban sounds differ from natural areas, and using recordings to compose and perform music. S/U grading.", " FAIR 206A or instructor permission.", "5"
"FAIR", "334", "OLYMPIC NATIONAL PARK NATURAL HISTORY AND ECOLOGY", "This field course introduces the natural history and ecology of the Olympic National Park through a weeklong camping trip including visits and study in old growth forest, beaches, montane, and river systems. Offered summer quarter only. S/U grading.", " FAIR 206A or Permission of Instructor.", "5"
"FAIR", "335", "GLOBAL INQUIRY", "Preparation for global studies and travel abroad. S/U grading.", " FAIR 201a or equivalent", "1"
"FAIR", "335", "VISIONING SUSTAINABLE FUTURES", "A critical examination of alternative futures envisioned by various writers representing the world views of diverse cultures and communities of interest, in light of present-day sociopolitical, economic and environmental realities. Repeatable with different topics. S/U grading.", " FAIR 201A or ENG 101, and previous course work/experience in sociopolitical/environmental issues from sociopolitical perspective", "4"
"FAIR", "336", "TOPICS IN SOCIAL ISSUES", "An interdisciplinary exploration of specific topics in the social sciences, including studies in economics, political science, international studies, social theory, ethnicity, race, culture, gender, class, law, psychology, and social activism. Repeatable with different topics. S/U grading.", " FAIR 203a or equivalent", "4"
"FAIR", "336", "TOPICS IN SCIENCE", "The interdisciplinary exploration of specific topics in science, including health, reproductive science, ecology, energy, natural history, animal studies, botany, sustainability, the history of science, and science and society. Repeatable with different topics. S/U grading.", " FAIR 206a or equivalent", "4"
"FAIR", "336", "TOPICS IN ART", "An interdisciplinary exploration of specific topics in the arts, including music, art, creativity, dance, theatre, and performance. Approaches may be historical, theoretical, literary, cultural, or political, or through studio work. Repeatable with different topics. S/U grading.", " FAIR 202a or equivalent", "4"
"FAIR", "338", "CULTURAL AND BIOLOGICAL PERSPECTIVES ON PREGNANCY AND CHILDBIRTH", "The biology of pregnancy and childbirth, including the development of the fetus, morphological, physiological and psychological changes women experience during pregnancy and childbirth, and the co-evolutionary relationship between mothers and fetuses. Explores childbirth from cross-cultural and historical perspectives, and focuses on the ways American medicine has viewed and treated childbirth and recent changes in American childbirth practices. S/U grading.", " FAIR 203A and 206A or instructor permission.", "5"
"FAIR", "339", "ENVIRONMENTAL ISSUES OF INDIGENOUS PEOPLES OF NORTH AMERICA", "Explores the history, ethics, politics, and biology of environmental issues facing the world&#8217;s indigenous peoples. Examine local and international case studies that involve Native hunting and fishing rights, land rights issues, and pollution issues. S/U grading.", " FAIR 206A or instructor permission.", "5"
"FAIR", "340", "SUSTAINABLE FORESTRY", "An examination of the development of forestry as an applied science in Europe & the U.S. and of forest management worldwide, asking what common conditions favor or promote sustainable approaches to forest management? Critical examination of sustainability itself as a guiding concept in natural resource management. Taught every other year. S/U grading.", " FAIR 206A or permission of instructor.", "4"
"FAIR", "341", "PSYCHOLOGY OF MINDFULNESS AND WELL-BEING", "Numerous studies show that &#8216;mindfulness,&#8217; an ancient practice now widely used in the West, offsets stress and leads to health, focus, and feelings of well-being. This course examines the origins, techniques and effects of mindfulness. S/U grading.", " FAIR 203A and psychology related course or instructor permission.", "5"
"FAIR", "341", "AWARENESS THROUGH THE BODY II", "A continuation of FAIR 243T (formerly FAIR 243) with deeper attention, intellectual and experiential, to the philosophical concepts introduced in the first course, to psychophysical integration, and to the underlying principles and theories in somatics. S/U grading.", " FAIR 243R or instructor permission.", "4"
"FAIR", "342", "THE BODY SPEAKS: CULTURE AND EATING DISORDERS", "Examines eating disorders in the United States and developing countries from cultural and gender perspectives, as well as controversies regarding origins and treatments. S/U grading.", " previous course in psychology or instructor permission.", "4"
"FAIR", "343", "DEATH AND DYING", "The implications of one&#8217;s death for philosophy, culture, art, literature, aging, economics, psychology, medicine and living. Draws upon books, essays, films, field trips and personal experience. S/U grading.", "", "5"
"FAIR", "343", "ADVANCED TOPICS IN MIND AND BODY", "An advanced examination of specific mind-body topics. Repeatable with different topics. S/U grading.", " FAIR 201A", "3"
"FAIR", "344", "CROSS-CULTURAL PSYCHOLOGY", "Introducing non-Western perspective of human behaviors.  Culture&#8217;s influences on human thinking, feeling, and action.  Learning diversity in understanding societies and human beings.  Repeatable with different topics. S/U grading.", " any psychology course", "4"
"FAIR", "349", "ART DURING WARTIME", "This class will explore how various artists, composers and filmmakers have expressed enthusiasm and disdain for war and its injustices throughout history. We will discuss potential contemporary applications for art during wartime and create three art projects based upon reading and discussions. S/U grading.", " FAIR 202a or equivalent", "4"
"FAIR", "351", "PRINTMAKING NARRATIVES", "Exploration of and experimentation with advanced printmaking techniques emphasizing the four-color technique. Relief, intaglio, drypoint, woodcut collagraph and monotype illustrating personal narratives and themes. S/U grading.", " FAIR 254X or two design or two studio art courses.", "4"
"FAIR", "352", "PUBLIC ART", "Exploration of difference of public art from private or commercial art, how to determine success, and the larger social discourse on the role of art in society, through readings, research and creation of, or proposals for, public art works. S/U grading.", " FAIR 202A, Art Studio, Art History courses or instructor permission.", "4"
"FAIR", "352", "DOING THEATRE", "A practical workshop for theatre artists, concentrating on intensive study of scenework for actors, but providing opportunity for directors, video artists and designers to practice their crafts in a setting which integrates all the arts of the theatre. S/U grading.", " previous work in theatre arts, TV or film, or instructor permission", "4"
"FAIR", "352", "VISUAL ART WORKSHOP", "Bi-weekly critiques, field trips to museums, galleries and local artists? studios, study of a contemporary artist, and participation in a group exhibition. S/U grading.", " Concurrent enrollment in a visual art independent study.", "2"
